outcome_voted,control_group,treat_civic,treat_hawthorne,treat_self,treat_neighbors,sex,age,g2000,g2002,median_income,p2004,democrat
0,1,0,0,0,0,male,45,1,1,62023,0,0
0,0,0,1,0,0,female,50,1,1,66229,0,0
1,0,0,0,1,0,male,62,1,1,70184,0,1
0,0,1,0,0,0,female,38,0,1,54065,0,0
0,1,0,0,0,0,male,57,1,1,51003,0,0
1,1,0,0,0,0,female,46,1,1,65406,0,0
0,0,1,0,0,0,female,59,1,1,61495,1,0
0,0,0,0,1,0,male,61,1,1,69977,0,0
1,1,0,0,0,0,female,69,1,0,51109,1,0
1,0,0,0,0,1,female,59,1,1,62023,1,0
0,1,0,0,0,0,male,55,1,1,109413,0,0
0,0,1,0,0,0,female,87,1,1,44474,0,0
0,1,0,0,0,0,male,58,1,1,58874,0,0
0,0,0,1,0,0,male,62,1,1,85333,0,0
0,0,0,1,0,0,female,51,1,1,65390,0,0
0,1,0,0,0,0,female,60,0,0,72207,0,0
0,0,1,0,0,0,female,47,1,1,116049,1,0
0,1,0,0,0,0,female,74,1,1,40153,1,0
0,1,0,0,0,0,male,42,1,1,57564,0,0
0,1,0,0,0,0,male,46,1,1,118146,0,1
0,0,1,0,0,0,female,37,1,1,54120,1,0
1,0,0,0,1,0,male,55,1,1,57963,1,1
1,0,0,1,0,0,male,60,1,1,38040,1,0
0,0,0,1,0,0,male,39,1,1,66640,0,0
1,0,0,0,0,1,male,29,0,0,48646,0,0
1,0,0,0,1,0,female,34,1,1,52821,0,0
0,0,0,0,1,0,female,54,1,0,64855,0,1
0,0,0,0,1,0,male,67,1,1,74315,0,0
0,0,0,1,0,0,female,59,1,1,44325,0,0
0,1,0,0,0,0,male,41,1,1,63538,0,0
1,0,1,0,0,0,female,22,0,0,95828,1,0
0,1,0,0,0,0,male,51,1,1,64891,1,0
1,1,0,0,0,0,male,42,1,1,57644,0,0
0,0,0,1,0,0,female,50,1,1,46908,0,0
0,0,0,0,1,0,female,42,1,1,78049,1,1
1,1,0,0,0,0,male,50,1,1,51959,1,0
0,1,0,0,0,0,female,66,1,1,35920,0,0
0,1,0,0,0,0,male,40,1,1,61439,0,0
0,1,0,0,0,0,male,59,1,1,37830,0,0
0,0,0,1,0,0,male,45,1,0,42286,0,0
0,1,0,0,0,0,male,23,0,0,66646,1,0
0,1,0,0,0,0,female,53,1,1,97699,0,0
0,0,0,1,0,0,male,81,1,1,54837,0,0
0,1,0,0,0,0,male,51,1,1,50633,0,0
0,1,0,0,0,0,male,67,1,1,40776,1,0
1,0,0,0,0,1,female,46,1,1,85674,0,0
0,1,0,0,0,0,male,64,1,1,64212,0,0
1,0,1,0,0,0,female,65,1,1,78946,0,1
0,1,0,0,0,0,male,62,0,0,64315,0,0
1,0,0,0,0,1,female,25,0,1,57450,0,1
0,0,1,0,0,0,female,52,1,1,52679,0,0
0,0,0,0,1,0,female,79,1,1,27052,0,0
0,0,0,0,0,1,male,44,1,1,42263,0,0
1,1,0,0,0,0,female,56,0,1,71736,1,0
1,1,0,0,0,0,female,51,1,1,47074,0,0
0,0,0,1,0,0,female,78,1,1,45625,1,0
0,0,0,0,1,0,female,40,1,1,53472,0,0
0,0,0,0,0,1,female,64,1,1,42240,1,1
0,1,0,0,0,0,female,54,1,0,60239,0,1
1,0,0,1,0,0,female,65,1,1,35920,1,1
0,1,0,0,0,0,male,74,0,1,34940,1,1
1,1,0,0,0,0,male,47,1,1,58403,1,0
0,0,0,0,1,0,female,25,0,0,44867,0,0
0,0,0,0,1,0,male,54,1,1,50633,0,0
1,0,0,0,1,0,male,68,1,1,58503,1,0
0,0,0,0,1,0,female,57,1,1,45240,1,0
0,0,0,0,0,1,female,25,0,1,70184,0,0
0,1,0,0,0,0,male,43,1,1,52335,1,1
0,1,0,0,0,0,male,25,0,0,102422,0,0
0,0,0,0,1,0,male,70,1,0,68383,0,0
1,0,0,0,0,1,male,51,1,1,67217,0,0
0,0,0,0,0,1,female,68,1,1,62023,0,0
0,1,0,0,0,0,male,65,1,1,37313,0,0
0,1,0,0,0,0,male,54,1,1,80809,1,0
1,1,0,0,0,0,female,37,1,1,70230,1,0
1,1,0,0,0,0,male,49,1,1,55550,1,0
0,1,0,0,0,0,male,49,0,1,71307,0,0
0,1,0,0,0,0,female,52,1,1,54837,0,0
0,1,0,0,0,0,male,22,0,0,74545,0,0
0,1,0,0,0,0,female,37,1,1,59938,1,0
0,0,1,0,0,0,male,51,1,1,92552,0,0
0,0,0,0,0,1,male,55,0,1,96691,0,0
0,1,0,0,0,0,female,62,1,0,42263,1,0
0,1,0,0,0,0,male,65,1,0,67893,0,0
0,1,0,0,0,0,male,50,1,1,40493,1,0
0,1,0,0,0,0,female,62,1,1,68383,1,0
0,1,0,0,0,0,male,53,1,1,52465,1,0
1,0,0,1,0,0,female,56,1,1,60749,1,0
0,0,0,1,0,0,female,88,1,1,75247,0,0
0,1,0,0,0,0,female,80,1,1,50000,1,0
0,0,0,1,0,0,male,32,1,1,71956,0,0
1,1,0,0,0,0,female,57,1,1,42113,1,0
0,0,0,1,0,0,male,49,1,1,38628,1,0
0,0,1,0,0,0,female,31,1,1,63341,0,0
0,0,0,0,1,0,female,47,1,1,63560,1,0
0,1,0,0,0,0,male,51,1,1,60126,0,0
0,1,0,0,0,0,male,71,1,1,51250,0,0
0,0,1,0,0,0,male,48,1,1,74315,0,0
1,0,0,0,1,0,female,67,1,1,50000,1,0
0,1,0,0,0,0,male,49,1,1,54120,0,0
1,0,0,0,1,0,female,55,1,1,54120,1,0
1,0,0,1,0,0,male,61,0,1,26155,1,0
1,0,0,0,1,0,male,64,1,1,51114,1,1
0,0,1,0,0,0,female,22,0,0,138884,0,0
0,1,0,0,0,0,female,50,1,1,53351,1,1
1,0,0,0,1,0,male,56,1,1,76011,0,1
0,1,0,0,0,0,female,61,1,1,46822,1,1
1,0,0,1,0,0,female,41,1,1,44888,0,1
0,0,1,0,0,0,male,49,1,1,44084,1,0
0,1,0,0,0,0,female,38,1,1,51109,1,0
1,0,1,0,0,0,male,54,1,1,46554,1,0
0,1,0,0,0,0,female,57,1,1,57450,0,0
0,1,0,0,0,0,female,68,1,1,46908,0,0
0,0,0,0,1,0,female,48,1,1,68383,0,0
0,1,0,0,0,0,female,53,1,1,60442,1,0
1,1,0,0,0,0,female,62,1,1,63341,1,0
0,0,0,1,0,0,female,38,1,1,41983,0,0
0,1,0,0,0,0,female,91,1,1,54425,0,1
0,1,0,0,0,0,female,50,1,1,58117,0,0
0,0,0,0,0,1,male,30,1,1,50543,0,0
0,1,0,0,0,0,male,51,1,1,69977,0,0
0,1,0,0,0,0,female,40,1,0,54837,0,0
1,1,0,0,0,0,male,48,1,1,64891,0,0
0,0,0,0,0,1,female,50,1,1,45773,0,0
1,1,0,0,0,0,female,54,1,1,42209,0,0
1,1,0,0,0,0,male,39,1,1,60846,0,0
0,1,0,0,0,0,male,71,1,1,57161,0,0
0,1,0,0,0,0,male,62,1,1,70000,0,0
0,1,0,0,0,0,female,43,0,1,109413,1,0
0,1,0,0,0,0,male,46,1,1,48646,0,1
1,0,0,0,1,0,female,46,1,1,118146,0,0
0,1,0,0,0,0,male,47,1,1,92552,1,0
1,0,1,0,0,0,male,61,1,1,53649,0,0
0,1,0,0,0,0,male,62,0,1,43594,1,0
0,1,0,0,0,0,male,55,1,1,77596,1,0
0,1,0,0,0,0,female,47,1,1,61290,1,0
0,0,1,0,0,0,female,44,1,1,55443,0,0
1,1,0,0,0,0,male,62,1,1,45773,1,0
0,1,0,0,0,0,female,33,1,1,60749,1,0
0,0,0,0,1,0,female,25,0,0,37727,1,1
1,1,0,0,0,0,female,60,1,1,60057,0,0
0,1,0,0,0,0,male,58,1,1,63560,0,0
0,1,0,0,0,0,male,52,1,1,70000,0,0
0,1,0,0,0,0,female,53,1,1,60126,0,0
0,1,0,0,0,0,male,49,1,1,64855,1,0
0,0,0,0,0,1,female,47,1,1,55551,0,1
1,1,0,0,0,0,male,44,1,1,96691,1,0
0,0,0,1,0,0,male,32,1,0,118146,0,0
0,0,1,0,0,0,female,57,1,1,39116,1,0
0,0,1,0,0,0,female,48,1,1,51109,0,0
0,1,0,0,0,0,male,37,1,1,38333,1,0
0,1,0,0,0,0,female,62,1,0,52627,0,0
0,1,0,0,0,0,male,67,1,1,50226,0,0
0,1,0,0,0,0,male,45,1,1,75724,1,0
0,1,0,0,0,0,male,45,1,1,31549,1,1
1,0,0,1,0,0,female,48,1,0,72207,0,0
0,1,0,0,0,0,female,93,1,1,42209,0,1
1,1,0,0,0,0,male,61,1,1,43458,1,0
0,0,1,0,0,0,female,35,1,0,54837,1,0
0,1,0,0,0,0,male,47,1,1,48646,1,0
1,1,0,0,0,0,female,49,1,1,57473,0,1
0,0,0,0,0,1,female,66,1,1,68383,0,0
0,0,0,0,0,1,female,42,1,1,44688,1,0
0,1,0,0,0,0,male,72,1,1,64855,0,0
0,0,0,1,0,0,male,51,1,1,62986,0,0
0,1,0,0,0,0,female,50,1,1,63560,1,0
1,0,1,0,0,0,female,54,1,1,90405,0,1
1,1,0,0,0,0,male,44,1,0,53402,0,0
1,1,0,0,0,0,male,47,1,1,45610,1,0
0,1,0,0,0,0,male,67,1,1,67570,1,0
0,1,0,0,0,0,male,52,1,1,58874,0,0
0,0,1,0,0,0,female,51,1,1,57366,0,0
1,1,0,0,0,0,female,35,1,0,53377,1,0
0,0,0,1,0,0,female,43,0,1,43773,1,0
0,1,0,0,0,0,male,74,1,1,53472,0,0
1,0,0,1,0,0,female,46,0,1,70230,1,0
1,1,0,0,0,0,female,53,1,1,46215,1,1
0,1,0,0,0,0,female,52,1,1,53377,1,0
0,0,0,0,1,0,female,50,1,1,60846,0,1
1,0,0,0,0,1,male,64,1,0,69977,0,0
0,0,1,0,0,0,female,46,1,0,76011,0,1
0,0,0,1,0,0,female,57,1,1,45773,0,0
0,1,0,0,0,0,female,30,0,0,55936,0,0
0,0,0,0,0,1,female,49,1,1,42670,1,0
1,1,0,0,0,0,female,47,1,1,83657,1,0
1,0,0,1,0,0,male,55,1,1,55481,0,0
0,1,0,0,0,0,female,49,1,1,76342,1,0
0,1,0,0,0,0,male,51,1,1,36324,0,0
1,0,0,0,0,1,female,69,1,1,65406,0,1
0,1,0,0,0,0,male,56,1,0,48097,0,0
1,0,0,0,1,0,male,68,1,1,95828,1,0
1,1,0,0,0,0,male,48,1,1,45994,1,0
1,1,0,0,0,0,male,50,1,1,81841,1,0
0,1,0,0,0,0,male,79,1,1,50854,0,0
0,0,1,0,0,0,male,46,1,1,66646,0,0
0,0,0,0,0,1,female,72,1,1,65282,1,0
1,1,0,0,0,0,female,36,1,0,72453,0,1
0,1,0,0,0,0,female,80,1,1,41719,0,0
0,1,0,0,0,0,female,53,1,1,59938,1,0
0,1,0,0,0,0,female,92,1,1,60057,1,0
1,1,0,0,0,0,male,58,1,1,76342,1,0
0,0,1,0,0,0,female,82,1,1,64212,0,0
1,0,0,0,1,0,female,53,1,1,71956,0,0
0,1,0,0,0,0,female,74,1,1,116049,1,0
0,1,0,0,0,0,male,75,1,1,77321,0,1
1,0,0,0,0,1,male,58,1,1,44565,1,0
0,0,1,0,0,0,male,55,1,1,33880,0,0
0,0,0,0,1,0,female,37,1,1,57473,1,0
0,1,0,0,0,0,female,71,1,0,49306,0,0
0,1,0,0,0,0,male,55,1,1,120269,1,0
0,1,0,0,0,0,male,35,1,1,62891,1,0
0,0,0,0,1,0,male,26,0,0,40777,0,0
1,1,0,0,0,0,female,43,1,1,50003,0,0
0,0,1,0,0,0,female,47,0,0,63082,0,0
1,1,0,0,0,0,female,54,1,1,73460,0,0
1,0,0,0,1,0,male,63,1,1,60846,0,0
1,1,0,0,0,0,male,81,1,1,53377,0,1
1,1,0,0,0,0,female,81,1,1,76342,1,0
0,1,0,0,0,0,male,40,1,1,84858,1,0
1,1,0,0,0,0,male,46,1,1,42688,1,0
0,1,0,0,0,0,female,57,1,1,53171,1,0
1,0,0,0,1,0,male,64,1,1,45610,1,0
1,1,0,0,0,0,female,64,1,1,44503,1,0
1,0,1,0,0,0,female,46,0,1,42113,1,1
1,1,0,0,0,0,male,43,1,1,48646,1,0
0,1,0,0,0,0,male,69,1,1,66640,0,0
0,1,0,0,0,0,female,48,1,0,57450,1,1
1,0,0,1,0,0,female,58,1,1,71956,0,1
1,1,0,0,0,0,female,54,1,1,71307,1,0
0,0,0,1,0,0,female,46,1,1,41993,1,0
1,1,0,0,0,0,female,47,0,1,74315,0,0
0,1,0,0,0,0,female,44,1,1,61070,0,0
0,1,0,0,0,0,female,77,0,1,38750,1,0
0,1,0,0,0,0,female,58,1,1,71956,0,0
1,0,1,0,0,0,female,47,1,1,62023,1,0
0,1,0,0,0,0,male,48,1,1,42263,1,0
1,1,0,0,0,0,male,64,1,1,52366,0,0
0,0,0,0,1,0,male,60,1,1,80809,0,0
0,0,0,0,0,1,male,65,1,1,57473,0,1
0,1,0,0,0,0,male,48,0,1,58117,0,0
0,0,1,0,0,0,female,82,1,1,31140,0,0
1,0,0,0,1,0,male,50,1,1,34782,0,0
0,1,0,0,0,0,male,57,1,1,40959,1,0
1,1,0,0,0,0,female,55,1,1,120269,1,0
0,1,0,0,0,0,male,48,0,1,60126,1,0
0,1,0,0,0,0,male,63,1,1,72478,1,0
1,1,0,0,0,0,male,47,1,1,68539,0,0
1,1,0,0,0,0,male,70,1,1,72453,1,0
1,1,0,0,0,0,female,54,1,1,75580,1,1
1,0,0,0,1,0,female,41,1,1,52242,1,0
0,0,0,0,1,0,male,29,0,0,75247,0,0
0,1,0,0,0,0,male,62,1,1,53660,1,0
1,1,0,0,0,0,female,49,0,1,60749,1,0
1,1,0,0,0,0,female,52,1,1,76342,1,1
0,1,0,0,0,0,male,53,1,1,65390,0,0
0,1,0,0,0,0,male,27,0,0,61723,0,0
0,1,0,0,0,0,male,45,1,1,109413,0,0
0,1,0,0,0,0,female,53,1,1,58874,0,0
0,0,0,0,1,0,female,50,1,1,48646,0,0
0,1,0,0,0,0,male,35,0,1,80809,1,0
1,0,0,0,0,1,female,52,1,1,120269,1,0
0,1,0,0,0,0,female,50,1,1,49834,1,0
0,1,0,0,0,0,female,49,1,1,50854,1,0
1,1,0,0,0,0,female,44,1,1,42760,1,1
0,0,0,1,0,0,female,61,1,1,77596,0,0
0,1,0,0,0,0,male,54,1,1,64809,0,0
1,0,0,1,0,0,female,56,1,1,78049,1,0
1,1,0,0,0,0,female,64,1,1,85674,0,0
0,1,0,0,0,0,male,49,1,1,50229,1,0
1,1,0,0,0,0,male,50,1,1,91497,1,0
0,0,0,0,1,0,female,49,1,1,100473,0,0
1,0,0,1,0,0,female,56,1,1,43838,1,0
0,1,0,0,0,0,female,68,1,1,69656,0,0
0,0,1,0,0,0,female,49,1,1,51959,0,0
0,0,0,0,0,1,male,47,1,1,45773,0,0
0,1,0,0,0,0,male,56,1,1,69868,0,0
0,0,0,0,0,1,male,54,1,1,55936,1,0
1,1,0,0,0,0,female,57,1,1,116049,0,0
1,1,0,0,0,0,female,55,1,1,42850,0,0
1,0,1,0,0,0,female,60,1,1,42978,1,0
0,0,1,0,0,0,male,57,1,1,50543,0,0
1,0,0,1,0,0,female,93,1,1,45084,0,0
1,1,0,0,0,0,female,68,1,1,80809,1,1
1,1,0,0,0,0,male,52,1,1,51959,1,0
0,1,0,0,0,0,male,76,1,1,60126,1,1
0,1,0,0,0,0,female,68,0,1,66143,1,0
0,0,0,0,1,0,male,45,1,1,52335,0,0
0,1,0,0,0,0,female,47,0,1,62023,1,0
0,1,0,0,0,0,male,47,1,1,37468,1,1
1,0,1,0,0,0,male,44,1,1,43838,0,0
0,0,0,0,0,1,male,66,0,1,66344,0,0
1,1,0,0,0,0,male,67,1,1,53472,1,0
0,0,0,0,1,0,male,44,1,1,42213,0,0
0,1,0,0,0,0,female,59,1,1,52465,1,0
1,0,0,1,0,0,male,54,1,1,51959,1,0
1,1,0,0,0,0,male,39,1,1,33880,1,0
0,1,0,0,0,0,female,77,1,1,51857,0,0
0,1,0,0,0,0,female,41,1,1,51288,1,0
0,1,0,0,0,0,female,50,0,1,53865,0,0
0,1,0,0,0,0,female,22,0,0,53660,0,1
0,1,0,0,0,0,male,63,1,1,41719,0,0
0,1,0,0,0,0,female,47,1,1,48889,0,0
1,0,0,0,1,0,female,29,0,0,39598,0,0
1,1,0,0,0,0,male,73,1,1,60749,0,0
1,0,0,1,0,0,female,74,1,1,41719,0,0
0,1,0,0,0,0,female,61,1,1,53649,0,0
0,1,0,0,0,0,female,57,1,1,68435,0,1
1,0,0,1,0,0,female,37,1,1,61321,0,0
0,0,0,0,0,1,male,53,1,0,38916,0,0
0,1,0,0,0,0,female,42,1,1,53402,0,0
0,1,0,0,0,0,male,52,1,0,63169,1,0
1,1,0,0,0,0,female,63,1,1,43828,1,0
0,0,0,1,0,0,female,54,1,1,42463,1,0
1,0,0,0,1,0,male,62,1,1,84858,0,0
1,0,0,0,0,1,male,47,1,1,44084,1,0
0,1,0,0,0,0,female,53,1,0,43773,0,1
1,0,0,0,0,1,male,71,0,0,38393,1,0
1,1,0,0,0,0,male,41,1,1,51220,0,0
0,1,0,0,0,0,male,49,1,1,65282,1,0
0,1,0,0,0,0,female,90,1,0,46908,0,0
0,1,0,0,0,0,female,35,1,1,92629,1,0
0,1,0,0,0,0,female,27,1,1,45610,0,0
0,1,0,0,0,0,female,52,0,1,70230,0,0
0,1,0,0,0,0,female,42,1,1,51003,0,0
0,1,0,0,0,0,female,65,1,0,66229,1,0
0,1,0,0,0,0,female,33,1,0,54837,0,0
1,0,1,0,0,0,male,56,1,1,52031,1,0
0,1,0,0,0,0,female,56,1,1,116049,1,0
1,0,1,0,0,0,female,64,1,1,69201,0,0
0,1,0,0,0,0,male,56,1,1,50543,0,0
0,1,0,0,0,0,male,48,1,1,63341,0,0
0,0,0,1,0,0,female,31,1,1,57473,1,0
0,1,0,0,0,0,male,50,0,1,52345,1,1
0,1,0,0,0,0,male,38,1,0,76342,0,0
1,0,0,0,0,1,female,50,1,1,42534,0,0
1,0,1,0,0,0,female,37,0,1,33880,1,1
0,0,0,1,0,0,male,45,1,1,48821,0,0
0,1,0,0,0,0,female,64,1,0,42060,1,0
1,0,0,1,0,0,female,52,1,1,43458,1,0
0,1,0,0,0,0,female,49,1,1,67570,0,0
0,1,0,0,0,0,male,59,1,0,55550,0,0
1,0,1,0,0,0,female,58,1,1,45863,0,0
0,0,0,0,1,0,male,27,1,1,51385,0,0
1,1,0,0,0,0,female,59,1,1,84858,1,0
1,0,0,0,1,0,male,54,1,1,61495,0,0
0,1,0,0,0,0,female,62,1,1,65406,1,0
0,1,0,0,0,0,male,49,1,1,41893,0,0
0,1,0,0,0,0,female,79,1,1,53660,0,0
0,1,0,0,0,0,female,47,0,0,47126,1,0
0,1,0,0,0,0,male,38,0,0,64212,1,0
0,1,0,0,0,0,female,60,1,1,42255,0,0
1,1,0,0,0,0,female,66,1,1,68383,0,0
0,0,1,0,0,0,female,55,1,1,72453,0,0
0,1,0,0,0,0,male,61,1,1,75590,0,0
0,1,0,0,0,0,male,50,1,1,46554,0,0
0,0,0,1,0,0,female,56,0,1,69977,0,0
0,1,0,0,0,0,male,58,1,1,54120,1,0
0,0,0,0,1,0,female,55,1,1,48646,0,0
0,0,1,0,0,0,male,52,0,1,58117,1,0
1,0,0,1,0,0,male,42,1,1,43458,0,0
0,0,0,0,1,0,female,87,1,1,41212,0,0
1,1,0,0,0,0,male,45,1,1,75590,1,0
0,0,0,0,0,1,female,54,1,1,50633,1,0
1,0,0,0,1,0,male,74,1,1,48646,1,0
0,0,0,0,0,1,female,46,1,1,45863,0,0
1,1,0,0,0,0,female,42,1,1,96635,0,0
0,0,1,0,0,0,female,50,1,1,64212,0,0
0,1,0,0,0,0,female,47,1,0,63082,1,0
0,1,0,0,0,0,male,60,1,1,41719,0,0
1,0,1,0,0,0,female,29,0,0,43838,0,0
0,1,0,0,0,0,female,68,1,1,48938,1,0
1,0,0,0,0,1,male,62,1,1,44453,1,0
0,1,0,0,0,0,male,24,0,0,52627,0,0
0,0,0,0,1,0,male,50,1,1,49547,0,0
0,0,1,0,0,0,male,64,1,1,56042,1,0
0,1,0,0,0,0,female,62,1,1,57664,0,1
0,1,0,0,0,0,male,44,1,1,66576,1,0
0,1,0,0,0,0,female,49,1,1,57473,0,0
0,1,0,0,0,0,female,41,1,1,54837,0,0
1,0,0,0,1,0,female,58,1,1,36864,1,0
1,1,0,0,0,0,female,58,1,1,51473,0,0
1,1,0,0,0,0,female,49,1,1,62039,0,0
0,0,0,1,0,0,female,36,1,1,60488,0,0
0,1,0,0,0,0,female,37,0,0,50238,0,0
1,0,0,0,0,1,male,60,1,1,52960,1,0
0,0,0,0,1,0,male,52,1,1,47134,1,0
0,1,0,0,0,0,female,41,1,1,75247,1,0
1,0,0,0,0,1,male,59,0,1,65282,1,0
0,0,0,1,0,0,male,27,0,0,52588,0,0
0,0,0,1,0,0,female,61,1,1,38916,0,0
1,1,0,0,0,0,female,47,1,1,47074,1,0
0,0,0,0,0,1,male,65,1,1,30773,0,0
0,1,0,0,0,0,male,45,1,1,53472,1,0
1,1,0,0,0,0,male,58,1,1,51250,0,0
0,0,0,1,0,0,male,63,1,1,52579,0,0
0,1,0,0,0,0,female,46,1,1,57664,0,1
0,1,0,0,0,0,female,46,1,0,58117,0,0
0,1,0,0,0,0,female,48,1,1,76342,1,0
0,1,0,0,0,0,female,89,0,1,36667,1,0
1,0,0,1,0,0,male,73,1,1,63082,1,0
0,1,0,0,0,0,female,26,0,1,53402,0,0
0,0,0,0,1,0,female,38,1,1,80809,1,0
1,1,0,0,0,0,male,58,1,1,57473,1,0
0,1,0,0,0,0,male,62,1,1,42670,0,0
0,0,0,1,0,0,male,24,0,1,41214,0,0
1,0,0,0,0,1,female,48,1,1,109088,0,0
1,1,0,0,0,0,female,55,1,1,35118,1,1
0,1,0,0,0,0,male,50,0,0,57664,0,1
0,0,0,1,0,0,male,53,1,1,55936,0,0
0,0,0,0,0,1,male,41,1,1,92629,0,0
0,1,0,0,0,0,male,40,1,1,75724,1,0
0,1,0,0,0,0,male,59,1,1,74769,0,0
1,0,0,0,0,1,male,43,1,1,67893,1,0
0,0,0,0,0,1,male,36,0,1,52366,1,0
1,0,0,0,0,1,male,43,1,1,70230,0,0
1,1,0,0,0,0,female,67,1,1,66229,0,0
0,0,0,0,1,0,female,46,0,0,47917,0,0
0,1,0,0,0,0,male,45,0,0,66143,0,0
0,1,0,0,0,0,female,65,1,1,36477,1,1
0,1,0,0,0,0,female,51,1,1,48646,0,0
0,0,0,1,0,0,male,60,1,1,48821,0,0
0,0,1,0,0,0,male,25,0,0,60335,0,1
1,0,1,0,0,0,male,67,1,1,54120,1,0
1,1,0,0,0,0,male,53,1,1,55550,0,0
0,1,0,0,0,0,male,59,1,1,57080,1,0
0,1,0,0,0,0,female,39,1,1,52722,0,0
0,0,1,0,0,0,female,72,1,1,53402,0,0
0,1,0,0,0,0,female,45,0,0,30661,1,0
0,1,0,0,0,0,female,52,1,1,60442,1,0
0,1,0,0,0,0,female,46,1,1,138884,0,0
1,1,0,0,0,0,male,80,1,1,51054,0,0
1,1,0,0,0,0,male,60,1,1,37830,0,0
0,1,0,0,0,0,female,59,1,1,75590,0,1
1,1,0,0,0,0,female,36,1,1,45863,0,0
0,0,0,0,0,1,male,46,1,1,56556,0,0
0,0,0,1,0,0,female,53,1,1,76342,1,0
0,1,0,0,0,0,female,47,1,1,82975,0,1
0,1,0,0,0,0,female,57,1,1,54837,0,0
0,1,0,0,0,0,female,27,1,1,85674,1,0
0,0,1,0,0,0,female,71,1,1,46908,1,0
0,1,0,0,0,0,female,56,1,1,54837,0,0
0,0,1,0,0,0,female,56,1,0,57161,0,1
0,0,0,1,0,0,male,66,1,1,51959,1,0
1,1,0,0,0,0,male,55,1,1,121141,0,1
0,0,1,0,0,0,female,54,1,1,62023,1,0
1,1,0,0,0,0,female,75,1,1,36996,0,0
0,1,0,0,0,0,female,57,1,0,49547,1,0
0,1,0,0,0,0,male,33,1,1,68383,0,0
0,1,0,0,0,0,male,57,1,1,138884,0,0
1,1,0,0,0,0,female,41,1,1,64891,1,0
0,0,1,0,0,0,male,38,1,1,38758,0,0
0,1,0,0,0,0,male,47,1,1,48152,1,0
0,0,0,0,1,0,female,55,1,1,37830,0,0
1,0,0,0,1,0,male,37,1,1,51959,1,0
0,1,0,0,0,0,male,72,1,1,65413,0,0
0,0,0,1,0,0,female,70,1,1,70184,1,0
0,0,0,1,0,0,female,24,0,0,70184,0,0
1,1,0,0,0,0,female,51,1,1,38324,1,0
0,1,0,0,0,0,male,43,1,1,54837,1,0
0,1,0,0,0,0,female,60,1,1,64212,1,0
0,1,0,0,0,0,female,59,1,1,44428,1,1
0,1,0,0,0,0,male,61,1,0,37774,1,0
0,1,0,0,0,0,male,57,1,1,47941,0,0
0,1,0,0,0,0,female,93,0,1,42463,0,0
1,1,0,0,0,0,female,59,1,1,60442,0,0
1,0,0,0,1,0,female,59,1,1,68383,0,0
0,0,0,0,0,1,male,45,1,1,74315,0,0
1,0,0,0,1,0,female,66,1,1,53472,0,0
1,0,1,0,0,0,male,93,1,1,32000,1,0
0,1,0,0,0,0,female,56,1,1,63169,0,1
0,0,0,0,1,0,female,23,0,0,77321,0,0
1,1,0,0,0,0,female,42,1,1,53402,0,0
0,1,0,0,0,0,male,57,1,1,31549,0,0
0,0,0,0,1,0,male,79,1,1,53194,0,0
0,1,0,0,0,0,male,42,1,1,57564,0,0
0,1,0,0,0,0,male,53,1,1,54120,1,0
0,0,1,0,0,0,male,80,1,1,71239,0,0
0,1,0,0,0,0,female,46,1,1,48646,1,0
0,1,0,0,0,0,female,85,1,1,33777,0,0
0,0,0,0,0,1,male,40,1,1,36875,0,0
0,0,0,0,1,0,female,68,0,0,40395,1,1
0,0,0,1,0,0,female,37,1,1,51857,0,0
1,0,0,0,1,0,male,49,1,1,73460,0,0
0,0,0,0,1,0,male,65,1,1,43479,1,0
0,1,0,0,0,0,male,42,1,1,48333,1,0
1,0,0,0,1,0,male,57,1,1,63082,1,1
0,0,0,1,0,0,female,60,0,0,51857,0,0
0,1,0,0,0,0,female,50,1,1,72207,0,0
1,1,0,0,0,0,male,44,1,0,70230,0,0
1,0,0,0,1,0,male,22,0,0,60749,0,0
0,0,1,0,0,0,female,37,1,1,92552,0,0
0,1,0,0,0,0,male,47,1,1,58874,0,0
0,0,0,0,0,1,male,46,1,0,30208,1,0
1,0,0,1,0,0,male,44,1,1,48097,0,0
1,0,0,0,0,1,female,49,1,1,58874,0,0
0,1,0,0,0,0,male,47,1,1,63693,1,1
0,0,0,1,0,0,male,54,1,1,50003,0,0
0,1,0,0,0,0,female,50,1,1,36996,1,1
1,1,0,0,0,0,female,55,0,1,69977,0,1
0,0,0,0,1,0,male,23,0,0,71307,0,1
0,1,0,0,0,0,female,61,1,1,51262,0,0
0,1,0,0,0,0,female,45,1,1,109413,1,0
0,0,0,0,0,1,male,52,1,1,51354,1,1
0,1,0,0,0,0,male,23,0,0,52465,0,0
0,1,0,0,0,0,female,56,1,1,74769,0,0
1,1,0,0,0,0,female,71,1,1,64855,0,0
1,1,0,0,0,0,male,46,1,1,56246,1,0
0,0,0,0,1,0,male,35,1,1,82975,0,0
0,1,0,0,0,0,male,37,1,1,120269,1,0
0,0,1,0,0,0,female,61,1,0,67570,0,0
1,0,0,1,0,0,female,57,1,1,65406,0,0
0,1,0,0,0,0,female,78,1,0,68383,0,0
0,1,0,0,0,0,female,59,1,1,60057,1,0
0,0,0,1,0,0,female,62,1,1,66576,0,0
1,1,0,0,0,0,female,55,1,1,118146,0,0
1,0,0,0,0,1,male,37,0,1,63560,1,0
